date, pm25, pm10, o3, no2, so2, co
2018-05-19,71,41,45,14,11,12
2018-05-20,69,46,43,17,12,11
2018-05-21,68,58,44,22,19,12
2018-05-22,96,44,51,15,9,6
2018-05-23,81,70,77,15,8,7
2018-05-24,93,78,107,15,7,6
2018-05-25,124,77,88,25,20,8
2018-05-26,139,80,65,20,17,9
2018-05-27,152,67,60,19,15,6
2018-05-28,134,71,58,25,19,9
2018-05-29,138,52,57,26,16,9
2018-05-30,124,51,57,22,14,7
2018-05-31,101,54,80,27,20,10
2018-06-01,104,57,122,22,16,6
2018-06-02,122,46,105,14,10,5
2018-06-03,105,60,114,22,14,7
2018-06-04,146,55,65,19,11,5
2018-06-05,131,64,90,25,20,8
2018-06-06,148,69,106,19,12,7
2018-06-07,155,68,99,19,16,8
2018-06-08,153,47,60,17,15,11
2018-06-09,86,38,39,19,18,14
2018-06-10,66,36,35,22,16,13
2018-06-11,68,36,32,19,18,9
2018-06-12,56,28,33,12,12,6
2018-06-13,55,40,37,16,20,10
2018-06-14,60,38,37,13,10,4
2018-06-15,53,29,37,9,13,5
2018-06-16,41,33,35,18,18,7
2018-06-17,67,40,54,19,13,6
2018-06-18,89,61,52,20,9,6
2018-06-19,135,42,53,16,9,5
2018-06-20,101,46,101,17,13,6
2018-06-21,99,46,67,20,14,7
2018-06-22,102,47,85,17,10,5
2018-06-23,105,50,105,12,13,6
2018-06-24,108,58,125,19,13,7
2018-06-25,134,45,49,20,9,7
2018-06-26,118,24,48,10,5,4
2018-06-27,70,28,39,17,7,6
2018-06-28,72,38,63,15,10,6
2018-06-29,90,30,35,14,10,4
2018-06-30,69,36,32,13,16,4
2018-01-01,62,65,35,19,6,8
2018-01-02,113,30,27,19,8,7
2018-01-03,59,45,25,25,7,8
2018-01-04,80,42,28,25,5,7
2018-01-05,81,40,34,16,5,6
2018-01-06,76,44,25,25,5,8
2018-01-07,92,40,25,25,3,7
2018-01-08,90,40,32,11,4,6
2018-01-09,77,38,27,15,4,6
2018-01-10,61,31,27,11,4,6
2018-01-11,60,31,29,12,5,4
2018-01-12,53,46,29,22,5,7
2018-01-13,96,60,33,25,6,8
2018-01-14,132,59,42,34,7,10
2018-01-15,112,59,30,39,6,11
2018-01-16,110,33,36,25,3,8
2018-01-17,63,80,40,25,9,9
2018-01-18,154,69,25,26,5,7
2018-01-19,133,74,41,30,10,9
2018-01-20,138,79,39,26,11,11
2018-01-21,149,59,36,26,9,9
2018-01-22,113,43,35,11,9,6
2018-01-23,72,34,30,11,7,3
2018-01-24,50,30,28,15,9,6
2018-01-25,51,34,30,15,8,6
2018-01-26,57,40,26,23,7,6
2018-01-27,83,39,35,17,8,7
2018-01-28,82,42,32,14,9,7
2018-01-29,70,46,33,16,7,6
2018-01-30,62,48,32,23,7,7
2018-01-31,78,46,32,25,9,8
2018-02-01,71,41,22,26,7,8
2018-02-02,78,45,31,17,8,7
2018-02-03,81,39,32,9,10,6
2018-02-04,61,30,31,12,7,7
2018-02-05,47,34,30,13,8,7
2018-02-06,62,35,31,15,8,7
2018-02-07,70,51,32,32,11,12
2018-02-08,106,78,20,44,16,13
2018-02-09,149,74,38,14,7,8
2018-02-10,118,48,34,10,7,5
2018-02-11,58,41,33,11,7,4
2018-02-12,60,47,34,25,10,7
2018-02-13,60,59,51,25,11,8
2018-02-14,99,60,46,24,19,8
2018-02-15,101,37,41,14,8,6
2018-02-16,63,36,43,11,9,5
2018-02-17,64,41,34,19,13,7
2018-02-18,64,63,41,27,13,8
2018-02-19,133,61,39,25,9,7
2018-02-20,129,50,36,23,13,6
2018-02-21,79,44,31,28,9,6
2018-02-22,79,69,48,26,10,7
2018-02-23,129,77,44,22,13,9
2018-02-24,137,53,42,18,9,7
2018-02-25,95,58,41,27,16,9
2018-02-26,98,66,48,32,12,9
2018-02-27,113,66,50,32,20,14
2018-02-28,104,33,46,9,6,6
2018-03-01,55,46,40,22,7,11
2018-03-02,91,58,43,30,12,8
2018-03-03,106,46,44,24,15,10
2018-03-04,80,42,44,33,29,29
2018-03-05,67,46,41,17,15,7
2018-03-06,54,51,43,21,21,9
2018-03-07,61,26,40,26,10,11
2018-03-08,37,38,41,19,10,11
2018-03-09,60,45,47,22,6,6
2018-03-10,94,62,49,16,6,6
2018-03-11,115,89,45,34,15,9
2018-03-12,129,59,56,19,9,5
2018-03-13,107,35,53,16,8,4
2018-03-14,62,34,38,20,9,6
2018-03-15,62,48,43,21,19,12
2018-03-16,64,38,42,19,13,7
2018-03-17,68,58,42,20,9,6
2018-03-18,103,44,47,26,16,16
2018-03-19,97,51,45,19,20,11
2018-03-20,74,31,45,23,16,16
2018-03-21,57,28,39,19,13,5
2018-03-22,48,60,45,28,10,7
2018-03-23,130,82,82,19,8,7
2018-03-24,161,65,66,13,6,6
2018-03-25,126,60,83,16,7,6
2018-03-26,128,68,83,17,6,5
2018-03-27,135,66,75,21,8,6
2018-03-28,130,58,56,20,12,8
2018-03-29,102,52,49,22,17,9
2018-03-30,81,66,72,22,9,8
2018-03-31,112,102,77,17,9,7
2017-10-01,94,32,36,28,12,12
2017-10-02,58,39,34,28,22,21
2017-10-03,67,29,35,13,9,8
2017-10-04,57,30,34,19,12,7
2017-10-05,55,20,34,15,8,7
2017-10-06,45,22,38,20,11,10
2017-10-07,46,25,35,15,8,13
2017-10-08,52,29,47,22,6,9
2017-10-09,71,39,47,21,9,4
2017-10-10,79,41,28,21,8,7
2017-10-11,75,26,24,24,10,14
2017-10-12,54,30,32,17,9,9
2017-10-13,60,38,41,18,12,10
2017-10-14,67,34,39,15,14,5
2017-10-15,57,42,37,20,15,7
2017-10-16,57,38,41,19,15,6
2017-10-17,64,46,42,18,17,7
2017-10-18,65,38,35,21,15,8
2017-10-19,53,32,39,18,14,6
2017-10-20,59,39,42,17,18,8
2017-10-21,64,69,43,19,27,15
2017-10-22,78,44,39,14,10,6
2017-10-23,70,40,38,19,4,5
2017-10-24,81,44,41,22,9,6
2017-10-25,88,49,39,27,12,6
2017-10-26,91,45,48,24,15,6
2017-10-27,84,44,45,25,17,9
2017-10-28,77,42,56,12,9,5
2017-10-29,79,52,33,15,5,4
2017-10-30,70,39,33,23,7,4
2017-10-31,73,45,47,20,8,4
2017-11-01,82,58,42,25,10,6
2017-11-02,117,63,54,19,9,6
2017-11-03,137,44,36,20,9,5
2017-11-04,94,48,38,17,8,4
2017-11-05,113,46,44,21,8,5
2017-11-06,107,45,42,21,12,4
2017-11-07,93,60,51,22,13,6
2017-11-08,113,57,38,27,16,6
2017-11-09,92,54,44,18,13,8
2017-11-10,92,56,33,14,9,4
2017-11-11,73,52,32,21,10,5
2017-11-12,83,46,34,26,9,7
2017-11-13,83,53,37,19,9,6
2017-11-14,97,41,31,15,10,6
2017-11-15,63,37,32,19,6,7
2017-11-16,68,47,24,33,12,7
2017-11-17,83,47,31,22,11,6
2017-11-18,102,31,31,12,9,5
2017-11-19,60,37,33,18,7,6
2017-11-20,68,51,62,29,6,6
2017-11-21,100,51,15,35,9,5
2017-11-22,110,27,16,18,10,4
2017-11-23,57,32,25,17,10,4
2017-11-24,59,45,32,21,10,5
2017-11-25,74,63,40,24,13,6
2017-11-26,106,63,26,32,11,8
2017-11-27,104,62,32,35,12,8
2017-11-28,121,58,37,24,10,6
2017-11-29,115,40,28,20,9,4
2017-11-30,63,25,30,16,8,4
2017-12-01,42,38,27,26,8,5
2017-12-02,71,47,33,30,8,6
2017-12-03,95,50,31,21,9,6
2017-12-04,91,28,46,13,8,4
2017-12-05,46,36,24,27,11,5
2017-12-06,74,54,29,33,12,7
2017-12-07,109,32,27,15,8,5
2017-12-08,66,32,27,18,9,4
2017-12-09,65,45,33,20,10,6
2017-12-10,95,48,29,9,7,4
2017-12-11,52,21,26,14,8,5
2017-12-12,43,26,28,18,7,5
2017-12-13,47,40,22,31,13,6
2017-12-14,77,48,41,32,8,8
2017-12-15,93,44,29,16,5,6
2017-12-16,92,30,32,12,6,4
2017-12-17,54,40,29,23,6,6
2017-12-18,71,47,27,21,5,6
2017-12-19,76,35,29,22,5,6
2017-12-20,57,40,27,26,6,7
2017-12-21,76,45,32,26,7,7
2017-12-22,84,62,43,36,4,9
2017-12-23,130,58,32,30,9,11
2017-12-24,130,36,32,12,4,6
2017-12-25,65,32,31,15,5,5
2017-12-26,57,24,29,15,5,5
2017-12-27,35,39,27,24,6,7
2017-12-28,81,68,40,28,7,8
2017-12-29,152,81,25,33,9,10
2017-12-30,161,64,33,17,8,8
2017-12-31,105,38,30,14,4,7
2017-07-01,67,29,27,8,4,7
2017-07-02,59,25,33,11,5,6
2017-07-03,53,34,41,23,21,9
2017-07-04,64,40,35,21,19,8
2017-07-05,70,53,75,23,17,11
2017-07-06,104,30,29,14,5,6
2017-07-07,57,29,30,11,5,6
2017-07-08,48,35,56,11,12,9
2017-07-09,65, , , , , 
2017-08-07,39,36,64,11,5,9
2017-08-08,76,37,40,8,3, 
2017-08-09,75, , , , , 
2017-08-10,56, , , , , 
2017-08-27,53,33,92,14,3,2
2017-08-28,66,29,45,9,2,1
2017-08-29,56,26,30,8, , 
2017-08-30,51, , , , , 
2017-09-23,81,57,56,19,7,8
2017-09-24,114, , , , , 
2017-09-26,92,35,43,33,12,16
2017-09-27,87,37,38,23,12,9
2017-09-28,61,32,41,15,6,3
2017-09-29,64,40,56,22,8,4
2017-09-30,71,54,37,26,12,6
2017-04-01,64,27,49,14,12,8
2017-04-02,61,46,68,16,12,7
2017-04-03,92,55,81,20,12,7
2017-04-04,110,52,67,23,22,9
2017-04-05,106,36,50,18,10,7
2017-04-06,65,35,55,18,14,8
2017-04-07,68,50,88,19,15,11
2017-04-08,85,49,65,16,16,9
2017-04-09,94,38,47,13,17,7
2017-04-10,63,26,49,18,14,6
2017-04-11,45,54,47,17,16,9
2017-04-12,70,55,68,14,12,7
2017-04-13,73,50,66,16,10,6
2017-04-14,82,46,69,11,10,5
2017-04-15,69,50,62,13,12,7
2017-04-16,64,47,41,33,13,12
2017-04-17,82,42,65,12,12,7
2017-04-18,67,64,53,12,15,5
2017-04-19,66,58,49,21,15,8
2017-04-20,72,53,63,13,15,6
2017-04-21,75,46,46,14,16,7
2017-04-22,64,52,68,14,16,9
2017-04-23,79,56,66,20,14,7
2017-04-24,89,49,66,17,13,6
2017-04-25,75,41,52,18,20,9
2017-04-26,72,43,49,19,16,8
2017-04-27,71,47,61,14,12,6
2017-04-28,58,54,68,13,7,7
2017-04-29,80,70,110,10,9,8
2017-04-30,101,53,87,20,19,14
2017-05-01,78,34,45,18,12,9
2017-05-02,60,44,55,21,11,9
2017-05-03,77,57,57,21,17,9
2017-05-04,99,47,59,13,9,7
2017-05-05,80,87,49,6,4,6
2017-05-06,95,86,68,6,6,6
2017-05-07,83,71,87,12,6,7
2017-05-08,95,71,59,18,9,8
2017-05-09,104,32,43,12,6,7
2017-05-10,70,58,88,18,7,8
2017-05-11,94,57,44,26,11,10
2017-05-12,98,50,72,16,12,9
2017-05-13,92,52,63,8,6,6
2017-05-14,61,50,62,13,7,7
2017-05-15,57,47,53,16,11,9
2017-05-16,70,48,48,16,12,9
2017-05-17,79,61,83,23,14,10
2017-05-18,87,48,87,13,6,7
2017-05-19,77,41,103,13,6,6
2017-05-20,72,48,99,16,11,8
2017-05-21,84,55,66,18,22,9
2017-05-22,94,55,77,20,10,8
2017-05-23,95,54,47,20,16,10
2017-05-24,105,55,80,17,7,7
2017-05-25,95,36,44,15,16,8
2017-05-26,53,39,69,15,13,8
2017-05-27,60,49,101,13,8,7
2017-05-28,83,60,114,28,22,12
2017-05-29,108,59,111,21,13,9
2017-05-30,106,66,94,30,24,12
2017-05-31,124,60,70,17,10,8
2017-06-01,99,36,49,16,16,9
2017-06-02,59,36,49,14,14,7
2017-06-03,58,32,51,12,12,6
2017-06-04,60,38,44,16,13,9
2017-06-05,55,25,37,13,8,8
2017-06-06,53,32,49,17,12,9
2017-06-07,62,28,70,11,9,8
2017-06-08,56,38,86,12,8,7
2017-06-09,69,50,76,15,22,8
2017-06-10,77,38,43,12,27,6
2017-06-11,53,29,37,14,22,6
2017-06-12,51,34,41,16,24,10
2017-06-13,52,41,77,15,16,9
2017-06-14,78,50,94,17,19,12
2017-06-15,85,37,44,17,22,10
2017-06-16,61,28,38,21,15,15
2017-06-17,53,39,73,14,15,10
2017-06-18,78,54,129,22,19,11
2017-06-19,117,58,74,19,18,10
2017-06-20,118,32,61,19,16,10
2017-06-21,68,40,69,19,17,9
2017-06-22,85,57,82,28,29,11
2017-06-23,117,53,54,23,28,16
2017-06-24,106,41,41,15,19,9
2017-06-25,85,47,37,20,19,10
2017-06-26,95,38,42,16,12,8
2017-06-27,77,46,79,22,16,11
2017-06-28,89,56,77,18,9,9
2017-06-29,114,41,67,14,6,7
2017-06-30,77,32,41,10,4,8
2017-01-02,105,71,40,23,11,13
2017-01-03,129,67,47,36,12,14
2017-01-04,128,49,32,26,12,11
2017-01-05,77,35,33,23,11,8
2017-01-06,48,39,22,27,16,14
2017-01-07,68,27,34,24,15,10
2017-01-08,46,45,37,17,11,11
2017-01-09,85,40,35,16,11,7
2017-01-10,70,28,33,13,10,8
2017-01-11,50,47,36,17,12,11
2017-01-12,93,30,35,17,12,9
2017-01-13,55,37,30,18,10,5
2017-01-14,55,38,36,16,10,8
2017-01-15,54,37,30,40,12,8
2017-01-16,59,46,23,35,11,13
2017-01-17,75,66,33,33,15,15
2017-01-18,132,76,33,33,16,15
2017-01-19,154,62,32,24,12,14
2017-01-20,137,43,35,31,11,11
2017-01-21,88,46,35,16,11,11
2017-01-22,74,43,34,30,12,10
2017-01-23,80,36,36,30,10,10
2017-01-24,65,36,35,36,11,9
2017-01-25,74,40,35,36,12,9
2017-01-26,79,52,43,16,12,12
2017-01-27,69,40,35,29,13,12
2017-01-28,50,38,23,31,11,13
2017-01-29,80,45,39,12,11,10
2017-01-30,98,42,34,27,10,7
2017-01-31,86,36,37,27,11,10
2017-02-01,72,33,35,26,11,10
2017-02-02,53,42,39,26,11,10
2017-02-03,80,61,56,30,16,13
2017-02-04,132,40,37,20,11,14
2017-02-05,87,47,42,19,11,12
2017-02-06,97,52,34,36,14,14
2017-02-07,98,49,30,27,11,12
2017-02-08,80,44,37,14,11,7
2017-02-09,66,38,35,26,10,9
2017-02-10,59,33,34,16,10,8
2017-02-11,64,29,39,20,10,9
2017-02-12,57,44,44,30,12,10
2017-02-13,83,54,41,26,12,7
2017-02-14,113,53,42,26,12,7
2017-02-15,103,49,43,27,14,8
2017-02-16,92,38,45,16,10,7
2017-02-17,73,32,39,13,10,5
2017-02-18,54,48,48,15,13,7
2017-02-19,79,50,41,22,12,8
2017-02-20,84,47,38,23,12,7
2017-02-21,83,49,25,40,12,10
2017-02-22,98,35,37,16,10,6
2017-02-23,73,34,41,15,11,6
2017-02-24,66,39,43,19,11,6
2017-02-25,78,45,46,17,14,7
2017-02-26,86,31,37,26,12,7
2017-02-27,60,48,44,29,12,8
2017-02-28,88,58,47,35,15,9
2017-03-01,114,46,43,22,10,8
2017-03-02,101,41,41,23,10,7
2017-03-03,74,51,48,25,14,8
2017-03-04,98,49,50,23,11,8
2017-03-05,98,47,48,16,11,7
2017-03-06,98,35,39,13,11,7
2017-03-07,64,35,40,12,11,7
2017-03-08,63,48,46,12,11,7
2017-03-09,73,45,47,22,15,8
2017-03-10,79,53,54,31,19,10
2017-03-11,87,56,65,26,16,9
2017-03-12,101,58,70,18,15,8
2017-03-13,110,40,43,25,15,11
2017-03-14,76,35,42,16,13,7
2017-03-15,65,44,52,24,13,8
2017-03-16,85,54,55,30,17,9
2017-03-17,107,62,67,31,17,9
2017-03-18,133,62,68,22,19,10
2017-03-19,132,66,60,31,20,12
2017-03-20,147,43,43,28,16,17
2017-03-21,84,46,45,21,10,11
2017-03-22,85,55,56,23,16,9
2017-03-23,96,45,45,19,16,8
2017-03-24,72,35,43,22,17,9
2017-03-25,68,26,40,13,12,8
2017-03-26,61,50,50,16,10,8
2017-03-27,118,58,57,24,17,10
2017-03-28,132,44,56,17,10,7
2017-03-29,98,56,60,19,13,8
2017-03-30,109,45,50,17,15,8
2017-03-31,83,29,41,17,11,7
2016-10-01,77,39,32,13,13,10
2016-10-02,80,36,21,12,8,6
2016-10-03,75,50,40,13,9,7
2016-10-04,74,32,38,18,8,9
2016-10-05,48,44,42,18,12,9
2016-10-06,78,49,30,17,27,15
2016-10-07,77,25,33,14,7,6
2016-10-08,49,30,35,11,7,8
2016-10-09,52,38,26,22,8,8
2016-10-10,50,32,25,19,7,6
2016-10-11,56,53,41,22,11,10
2016-10-12,98,44,39,20,7,7
2016-10-13,76,57,51,28,9,8
2016-10-14,109,63,46,23,11,10
2016-10-15,134,38,26,20,6,9
2016-10-16,90,24,35,18,9,7
2016-10-17,52,56,44,25,8,8
2016-10-18,114,48,42,21,7,8
2016-10-19,99,62,44,21,12,8
2016-10-20,127,48,38,15,32,15
2016-10-21,72,36,35,18,14,7
2016-10-22,56,38,37,18,13,10
2016-10-23,60,31,33,18,11,6
2016-10-24,48,29,25,22,7,8
2016-10-25,54,35,32,22,6,7
2016-10-26,72,46,31,18,21,11
2016-10-27,71,33,30,23,14,10
2016-10-28,51,44,31,23,9,11
2016-10-29,84,41,33,16,7,7
2016-10-30,84,41,21,24,6,6
2016-10-31,77,35,28,16,6,5
2016-11-01,62,36,33,18,6,5
2016-11-02,64,53,33,24,8,8
2016-11-03,103,60,38,27,8,8
2016-11-04,121,55,44,25,8,8
2016-11-05,123,43,34,19,11,8
2016-11-06,99,42,31,24,7,8
2016-11-07,82,43,33,21,7,7
2016-11-08,95,52,31,21,7,7
2016-11-09,105,42,21,26,15,9
2016-11-10,74,52,31,22,8,8
2016-11-11,88,63,34,24,7,8
2016-11-12,107,57,37,22,10,9
2016-11-13,112,49,23,24,8,8
2016-11-14,102,54,36,22,9,7
2016-11-15,98,54,29,22,8,5
2016-11-16,80,73,34,26,10,8
2016-11-17,116,67,30,30,10,9
2016-11-18,127,35,26,19,8,7
2016-11-19,71,43,36,17,8,7
2016-11-20,75,52,26,24,7,8
2016-11-21,79,42,27,19,5,6
2016-11-22,78,34,21,20,7,6
2016-11-23,65,34,29,18,8,4
2016-11-24,54,34,31,20,7,5
2016-11-25,70,48,17,30,8,7
2016-11-26,115,43,32,21,6,6
2016-11-27,96,66,29,23,7,7
2016-11-28,142,29,27,23,10,7
2016-11-29,68,29,24,27,8,8
2016-11-30,61,53,34,18,7,7
2016-12-01,99,33,31,15,6,6
2016-12-02,57,55,25,31,7,8
2016-12-03,91,46,29,30,12,9
2016-12-04,90,73,45,26,9,10
2016-12-05,125,39,34,17,8,7
2016-12-06,70,42,24,27,7,8
2016-12-07,72,72,30,39,9,11
2016-12-08,136,58,33,23,9,10
2016-12-09,109,40,30,18,8,8
2016-12-10,72,46,32,28,11,12
2016-12-11,75,51,24,32,11,13
2016-12-12,81,59,29,38,11,11
2016-12-13,98,43,28,23,7,11
2016-12-14,87,45,29,17,8,9
2016-12-15,83,32,31,21,9,9
2016-12-16,58,44,35,21,9,10
2016-12-17,74,46,35,19,9,9
2016-12-18,79,52,23,33,10,12
2016-12-19,99,51,35,32,11,13
2016-12-20,88,58,23,34,11,14
2016-12-21,87,24,32,17,9,13
2016-12-22,40,32,33,12,6,9
2016-12-23,59,51,25,15,6,11
2016-12-24,98,50,24,21,8,12
2016-12-25,91,42,23,31,8,12
2016-12-26,78,36,29,16,10,11
2016-12-27,70,40,26,23,10,9
2016-12-28,68,38,29,20,10,9
2016-12-29,65,32,31,19,10,9
2016-12-30,53,45,35,15,10,8
2016-12-31,79,53,44,14,12,11
2017-01-01,110,58,40,19,11,11
2016-07-01,36,16,27,11,6,5
2016-07-02,20,29,37,25,6,5
2016-07-03,49,27,46,43,10,11
2016-07-04,56,53,36,16,9,7
2016-07-05,51,29,28,20,15,8
2016-07-06,54,54,35,18,19,12
2016-07-07,85,49,34,27,12,11
2016-07-08,66,39,44,21,19,9
2016-07-09,64,45,77,17,14,8
2016-07-10,84,61,47,25,21,14
2016-07-11,112,37,40,16,12,8
2016-07-12,72,49,67,17,10,9
2016-07-13,87,47,43,16,19,14
2016-07-14,75,45,29,16,18,10
2016-07-15,56,38,22,20,18,12
2016-07-16,49,29,52,17,9,10
2016-07-17,54,30,40,13,10,8
2016-07-18,47,32,32,11,11,7
2016-07-19,48,28,29,11,13,7
2016-07-20,36,24,27,10,11,6
2016-07-21,28,25,27,12,13,6
2016-07-22,35,31,33,25,15,12
2016-07-23,51,40,58,14,9,8
2016-07-24,74,43,31,17,12,8
2016-07-25,75,38,44,15,6,6
2016-07-26,67,36,39,11,8,8
2016-07-27,61,39,53,12,8,7
2016-07-28,72,53,65,12,8,8
2016-07-29,108,43,59,17,10,8
2016-07-30,83,42,58,17,20,10
2016-07-31,85,45,50,17,11,10
2016-08-01,84,42,33,16,12,10
2016-08-02,77,40,30,11,9,8
2016-08-03,75,35,26,11,10,6
2016-08-04,68,33,26,15,17,10
2016-08-05,62,31,42,17,15,11
2016-08-06,66,44,70,15,12,7
2016-08-07,85,48,54,18,17,12
2016-08-08,94,45,37,27,27,20
2016-08-09,71,41,102,21,14,10
2016-08-10,75,53,87,22,17,9
2016-08-11,106,63,113,25,16,11
2016-08-12,127,54,102,16,12,9
2016-08-13,119,43,89,16,10,10
2016-08-14,87,45,62,15,13,11
2016-08-15,96,35,38,21,14,12
2016-08-16,66,35,39,16,11,8
2016-08-17,54,36,34,19,14,11
2016-08-18,54,35,30,14,17,9
2016-08-19,66,36,32,13,11,6
2016-08-20,64,27,38,14,14,8
2016-08-21,56,32,37,19,18,12
2016-08-22,63,26,33,15,15,10
2016-08-23,47,35,37,20,15,9
2016-08-24,62,39,59,24,18,10
2016-08-25,70,47,44,34,18,25
2016-08-26,80,24,33,15,14,4
2016-08-27,50,20,33,19,12,12
2016-08-28,39,21,30,18,8,8
2016-08-29,32,26,39,13,7,5
2016-08-30,51,38,60,10,7,4
2016-08-31,55,55,101,22,10,7
2016-09-01,117,36,60,29,14,10
2016-09-02,81,28,56,28,11,12
2016-09-03,67,43,35,25,12,17
2016-09-04,87,36,29,26,9,13
2016-09-05,64,47,50,22,7,9
2016-09-06,102,60,69,30,14,12
2016-09-07,134,45,49,19,14,10
2016-09-08,95,47,44,18,12,10
2016-09-09,79,42,39,28,13,13
2016-09-10,73,32,30,14,14,7
2016-09-11,42,31,40,26,8,9
2016-09-12,44,30,44,16,9,8
2016-09-13,49,27,34,11,8,6
2016-09-14,39,33,37,13,10,8
2016-09-15,68,37,33,11,7,6
2016-09-16,84,29,34,20,11,10
2016-09-17,65,41,43,28,17,24
2016-09-18,87,35,33,22,14,9
2016-09-19,65,45,35,30,15,15
2016-09-20,72,45,41,40,15,7
2016-09-21,89,48,37,41,15,16
2016-09-22,100,37,39,18,12,9
2016-09-23,81,38,35,29,12,9
2016-09-24,70,32,41,15,9,8
2016-09-25,71,43,26,22,14,12
2016-09-26,86,38,30,23,9,7
2016-09-27,74,43,34,21,10,10
2016-09-28,86,38,29,22,15,14
2016-09-29,59,32,15,20,9,9
2016-09-30,67,36,24,19,7,9
2016-04-01,119,76,67,29,11,13
2016-04-02,124,49,51,26,14,15
2016-04-03,85,27,44,25,11,10
2016-04-04,46,38,47,21,7,7
2016-04-05,47,65,68,33,16,11
2016-04-06,88,34,54,32,10,13
2016-04-07,50,55,55,18,7,6
2016-04-08,67,93,77,28,9,9
2016-04-09,80,74,56,25,14,14
2016-04-10,85,40,44,21,15,9
2016-04-11,61,51,39,29,13,10
2016-04-12,64,51,32,32,10,10
2016-04-13,73,51,63,19,8,9
2016-04-14,65,49,45,29,17,13
2016-04-15,67,60,52,28,11,9
2016-04-16,68,40,53,16,10,12
2016-04-17,41,37,48,11,6,5
2016-04-18,46,52,46,20,12,9
2016-04-19,70,56,57,31,10,9
2016-04-20,74,33,41,32,10,11
2016-04-21,56,40,65,17,7,6
2016-04-22,62,110,54,27,11,11
2016-04-23,104,91,47,15,10,8
2016-04-24,74,71,42,29,11,12
2016-04-25,70,72,50,31,18,10
2016-04-26,71,51,45,42,19,26
2016-04-27,68,46,44,33,19,19
2016-04-28,58,48,49,22,11,9
2016-04-29,61,59,87,17,10,9
2016-04-30,78,54,82,12,11,8
2016-05-01,71,51,53,16,10,10
2016-05-02,58,40,46,21,12,12
2016-05-03,50,90,52,8,7,5
2016-05-04,47,40,60,17,9,6
2016-05-05,49,35,54,15,11,6
2016-05-06,51,105,51,11,6,7
2016-05-07,85,117,52,23,16,12
2016-05-08,74,61,40,30,17,12
2016-05-09,56,52,47,42,20,26
2016-05-10,65,34,51,26,17,14
2016-05-11,45,46,73,21,9,8
2016-05-12,70,42,51,22,12,9
2016-05-18,63,63,57,34,22,13
2016-05-19,80,63,51,31,25,13
2016-05-20,103,46,61,27,24,13
2016-05-21,76,49,63,22,24,9
2016-05-22,84,57,56,35,22,16
2016-05-23,94,34,43,20,7,6
2016-05-24,57,43,92,16,6,7
2016-05-25,81,68,90,22,7,8
2016-05-26,121,68,79,21,19,10
2016-05-27,124,61,84,23,11,9
2016-05-28,103,63,81,23,10,9
2016-05-29,102,60,79,20,21,10
2016-05-30,104,65,90,20,14,19
2016-05-31,114,45,65,15,22,25
2016-06-01,58,30,45,19,15,22
2016-06-02,49,47,98,22,11,13
2016-06-03,69,41,53,19,8,15
2016-06-04,71,48,55,23,26,27
2016-06-05,74,42,46,26,30,32
2016-06-06,85,38,38,19,12,19
2016-06-07,63,60,27,33,17,11
2016-06-08,116,58,40,26,27,10
2016-06-09,120,40,38,19,13,10
2016-06-10,78,46,54,15,9,7
2016-06-11,74,39,33,15,10,8
2016-06-12,82,36,41,23,19,11
2016-06-13,72,42,42,19,15,8
2016-06-14,79,50,39,22,9,6
2016-06-15,93,39,61,17,7,7
2016-06-16,69,41,75,13,6,7
2016-06-17,78,54,106,22,12,8
2016-06-18,108,42,70,16,17,10
2016-06-19,86,57,89,28,16,12
2016-06-20,108,55,64,30,23,11
2016-06-21,103,44,38,18,12,7
2016-06-22,88,42,37,22,15,11
2016-06-23,75,37,32,22,9,8
2016-06-24,62,29,55,13,6,6
2016-06-25,48,35,59,13,10,7
2016-06-26,60,47,68,23,15,8
2016-06-27,79,47,51,23,16,8
2016-06-28,93,51,45,21,15,18
2016-06-29,75,42,58,19,8,21
2016-06-30,74,30,30,15,13,7
2016-01-04,132,23,27,20,10,7
2016-01-05,49,40,30,22,12,7
2016-01-06,73,47,27,18,13,8
2016-01-07,85,35,29,16,12,6
2016-01-08,60, , , , , 
2016-01-09,67, , , , , 
2016-01-10,81,39,30,27,11,8
2016-01-11,80,39,26,26,12,7
2016-01-12,66,41,29,20,10,8
2016-01-13,67,40,31,25,10,8
2016-01-14,69,64,28,40,16,11
2016-01-15,96,78,32,40,17,13
2016-01-16,129,61,26,33,16,11
2016-01-17,98,47,31,14,11,8
2016-01-18,77,51,30,9,11,6
2016-01-19,54,33,27,15,13,7
2016-01-20,64,44,23,27,12,8
2016-01-21,80,41,30,29,12,8
2016-01-22,82,37,31,17,14,8
2016-01-23,68,34,31,9,13,6
2016-01-24,67,42,33,14,12,7
2016-01-25,57,48,35,17,13,8
2016-01-26,75,59,35,35,19,10
2016-01-27,116,58,27,45,18,12
2016-01-28,119,38,34,39,18,19
2016-01-29,66,24,33,29,14,13
2016-01-30,52,39,33,18,11,10
2016-01-31,85,28,34,18,9,9
2016-02-01,60,37,33,22,12,6
2016-02-02,69,43,38,25,8,7
2016-02-03,79,46,39,21,9,7
2016-02-04,91,34,38,20,11,6
2016-02-05,67,40,39,17,11,6
2016-02-06,77,36,37,22,10,7
2016-02-07,75,37,44,19,10,6
2016-02-08,81,40,42,11,8,5
2016-02-09,84,33,37,23,13,8
