date, pm25, pm10, o3, no2, so2, co
2019/11/21, 56, 31, 34, 35, 5, 4
2019/11/22, 60, 29, 32, 30, 4, 4
2019/11/23, 56, 42, 16, 30, 4, 6
2019/11/24, 84, 22, 29, 13, 3, 3
2019/11/25, 43, 18, 36, 23, 5, 3
2019/11/26, 32, 35, 20, 25, 5, 3
2019/11/27, 67, 26, 28, 22, 4, 4
2019/11/28, 52, 25, 31, 26, 4, 4
2019/11/29, 54, 37, 23, 35, 5, 5
2019/11/30, 66, 34, 21, 27, 4, 5
2019/12/1, 72, 23, 34, 10, 3, 4
2019/12/2, 46, 24, 28, 23, 4, 4
2019/12/3, 47, 37, 33, 32, 5, 6
2019/12/4, 68, 33, 32, 25, 5, 4
2019/12/5, 63, 23, 30, 19, 4, 3
2019/12/6, 43, 30, 34, 20, 4, 4
2019/12/7, 58, 45, 31, 25, 4, 5
2019/12/8, 91, 54, 26, 45, 7, 7
2019/12/9, 106, 60, 33, 54, 8, 9
2019/12/10, 115, 58, 44, 36, 6, 8
2019/12/11, 113, 22, 30, 20, 5, 4
2019/12/12, 41, 42, 15, 38, 7, 6
2019/12/13, 73, 46, 33, 36, 6, 8
2019/12/14, 84, 30, 30, 26, 5, 5
2019/12/15, 60, 40, 17, 40, 8, 6
2019/12/16, 69, 53, 10, 47, 7, 8
2019/12/17, 107, 32, 31, 20, 5, 4
2019/12/18, 72, 29, 35, 18, 5, 3
2019/12/19, 60, 30, 31, 26, 6, 4
2019/12/20, 68, 41, 22, 28, 6, 5
2019/12/21, 92, 46, 20, 34, 6, 6
2019/12/22, 106, 47, 31, 38, 7, 7
2019/12/23, 117, 49, 29, 32, 6, 7
2019/12/24, 122, 50, 30, 40, 8, 8
2019/12/25, 119, 40, 25, 31, 7, 5
2019/12/26, 87, 21, 36, 17, 5, 3
2019/12/27, 49, 33, 27, 26, 6, 4
2019/12/28, 69, 43, 8, 39, 10, 6
2019/12/29, 90, , , , , 
2019/7/1, 107, 43, 58, 19, 6, 4
2019/7/2, 91, 49, 59, 27, 7, 4
2019/7/3, 118, 57, 101, 25, 6, 4
2019/7/4, 123, 53, 106, 34, 8, 4
2019/7/5, 118, 28, 55, 13, 5, 3
2019/7/6, 60, 25, 49, 6, 5, 2
2019/7/7, 50, 23, 43, 14, 5, 3
2019/7/8, 47, 24, 36, 14, 6, 2
2019/7/9, 50, 18, 32, 18, 6, 2
2019/7/10, 38, 22, 38, 15, 6, 4
2019/7/11, 43, 22, 43, 14, 6, 3
2019/7/12, 47, 32, 37, 22, 6, 3
2019/7/13, 72, 43, 78, 13, 7, 4
2019/7/14, 94, 37, 44, 17, 7, 3
2019/7/15, 80, 35, 48, 16, 7, 3
2019/7/16, 77, 31, 42, 17, 7, 2
2019/7/17, 65, 29, 24, 23, 4, 4
2019/7/18, 60, 25, 8, 18, 6, 3
2019/7/19, 50, 32, 19, 5, 5, 2
2019/7/20, 21, 29, 35, 8, 4, 2
2019/7/21, 46, 38, 65, 15, 5, 3
2019/7/22, 69, 36, 37, 15, 6, 3
2019/7/23, 64, 25, 24, 7, 5, 2
2019/7/24, 53, 32, 17, 17, 6, 2
2019/7/25, 65, 27, 15, 15, 6, 3
2019/7/26, 67, 27, 18, 15, 6, 2
2019/7/27, 71, 14, 13, 6, 5, 2
2019/7/28, 40, 23, 16, 10, 6, 2
2019/7/29, 54, 21, 17, 7, 5, 2
2019/7/30, 35, 20, 21, 6, 4, 2
2019/7/31, 39, 23, 50, 14, 6, 3
2019/8/1, 49, 32, 72, 18, 6, 3
2019/8/2, 67, 37, 48, 17, 6, 3
2019/8/3, 78, 35, 79, 14, 7, 3
2019/8/4, 82, 38, 76, 19, 7, 3
2019/8/5, 85, 26, 30, 10, 5, 2
2019/8/6, 58, 30, 38, 12, 5, 2
2019/8/7, 62, 35, 31, 17, 7, 2
2019/8/8, 70, 37, 53, 22, 8, 3
2019/8/9, 73, 27, 30, 13, 8, 2
2019/8/10, 58, 27, 32, 6, 6, 2
2019/8/11, 56, 28, 20, 9, 7, 2
2019/8/12, 52, 25, 49, 15, 6, 3
2019/8/13, 57, 29, 26, 11, 4, 3
2019/8/14, 60, 18, 18, 6, 3, 4
2019/8/15, 37, 25, 54, 12, 5, 4
2019/8/16, 47, 40, 83, 14, 5, 5
2019/8/17, 77, 58, 92, 11, 9, 7
2019/8/18, 132, 62, 69, 17, 6, 6
2019/8/19, 141, 40, 53, 16, 5, 5
2019/8/20, 89, 34, 43, 22, 4, 4
2019/8/21, 76, 23, 20, 15, 5, 3
2019/8/22, 45, 46, 43, 25, 5, 5
2019/8/23, 89, 37, 49, 19, 4, 5
2019/8/24, 76, 32, 49, 13, 5, 4
2019/8/25, 68, 40, 82, 19, 7, 6
2019/8/26, 83, 29, 32, 22, 5, 4
2019/8/27, 65, 38, 29, 24, 5, 6
2019/8/28, 80, 42, 22, 25, 4, 6
2019/8/29, 88, 39, 43, 19, 5, 4
2019/8/30, 78, 34, 64, 19, 6, 4
2019/8/31, 65, 48, 57, 20, 5, 5
2019/9/1, 93, 38, 24, 29, 4, 4
2019/9/2, 84, 30, 15, 21, 4, 4
2019/9/3, 63, 28, 10, 19, 6, 4
2019/9/4, 56, 37, 21, 17, 6, 3
2019/9/5, 70, 30, 18, 13, 5, 3
2019/9/6, 62, 27, 20, 5, 5, 2
2019/9/7, 39, 30, 26, 16, 7, 3
2019/9/8, 56, 32, 28, 20, 7, 3
2019/9/9, 64, 38, 42, 19, 7, 3
2019/9/10, 70, 36, 40, 19, 6, 3
2019/9/11, 81, 26, 40, 8, 5, 2
2019/9/12, 31, 20, 35, 7, 4, 3
2019/9/13, 26, 20, 48, 13, 5, 3
2019/9/14, 38, 25, 43, 12, 4, 3
2019/9/15, 52, 23, 40, 13, 6, 3
2019/9/16, 40, 26, 40, 10, 4, 3
2019/9/17, 29, 28, 56, 9, 4, 3
2019/9/18, 41, 28, 41, 13, 5, 2
2019/9/19, 43, 19, 37, 20, 6, 3
2019/9/20, 39, 17, 41, 11, 5, 2
2019/9/21, 27, 2, 42, 4, , 2
2019/9/22, 7, 8, 35, 16, 4, 3
2019/9/23, 24, 26, 48, 24, 5, 3
2019/9/24, 55, 27, 40, 22, 6, 4
2019/9/25, 54, 26, 53, 18, 6, 3
2019/9/26, 50, 34, 40, 27, 6, 4
2019/9/27, 68, 32, 21, 24, 4, 4
2019/9/28, 72, 39, 44, 15, 8, 4
2019/9/29, 80, 50, 31, 24, 8, 5
2019/9/30, 110, 30, 9, 28, 9, 4
2019/4/1, 50, 35, 46, 16, 5, 3
2019/4/2, 58, 40, 48, 17, 5, 3
2019/4/3, 61, 48, 67, 18, 5, 4
2019/4/4, 72, 58, 71, 25, 7, 6
2019/4/5, 90, 60, 48, 26, 5, 4
2019/4/6, 69, 61, 56, 30, 6, 5
2019/4/7, 104, 55, 54, 20, 4, 5
2019/4/8, 92, 27, 42, 17, 5, 3
2019/4/9, 40, 15, 41, 13, 3, 3
2019/4/10, 25, 21, 30, 24, 4, 3
2019/4/11, 38, 38, 46, 28, 5, 4
2019/4/12, 74, 57, 56, 31, 6, 4
2019/4/13, 89, 36, 52, 19, 4, 4
2019/4/14, 68, 52, 46, 21, 5, 4
2019/4/15, 63, 55, 49, 42, 10, 4
2019/4/16, 80, 48, 51, 33, 8, 4
2019/4/17, 69, 39, 48, 27, 8, 3
2019/4/18, 66, 42, 35, 23, 4, 3
2019/4/19, 62, 44, 44, 24, 6, 3
2019/4/20, 65, 55, 50, 24, 6, 5
2019/4/21, 105, 53, 55, 24, 8, 4
2019/4/22, 95, 49, 31, 37, 6, 3
2019/4/23, 76, 33, 25, 24, 4, 4
2019/4/24, 72, 54, 35, 17, 4, 4
2019/4/25, 80, 23, 22, 18, 3, 4
2019/4/26, 48, 22, 37, 12, 3, 2
2019/4/27, 31, 25, 37, 17, 4, 3
2019/4/28, 47, 22, 27, 29, 4, 4
2019/4/29, 51, 29, 32, 21, 4, 4
2019/4/30, 68, 59, 48, 22, 4, 5
2019/5/1, 103, 74, 63, 21, 5, 5
2019/5/2, 92, 56, 57, 31, 5, 4
2019/5/3, 79, 65, 96, 33, 8, 5
2019/5/4, 97, 60, 87, 23, 9, 5
2019/5/5, 112, 53, 56, 19, 7, 4
2019/5/6, 81, 39, 48, 16, 4, 3
2019/5/7, 59, 50, 63, 27, 5, 4
2019/5/8, 67, 51, 74, 27, 5, 4
2019/5/9, 74, 59, 94, 40, 8, 4
2019/5/10, 99, 55, 87, 34, 8, 4
2019/5/11, 101, 48, 81, 19, 7, 3
2019/5/12, 84, 53, 61, 27, 5, 3
2019/5/13, 95, 50, 42, 25, 8, 3
2019/5/14, 99, 44, 53, 27, 6, 2
2019/5/15, 82, 46, 53, 34, 7, 3
2019/5/16, 87, 40, 48, 25, 6, 3
2019/5/17, 77, 19, 38, 12, 3, 3
2019/5/18, 37, 26, 37, 12, 3, 3
2019/5/19, 47, 31, 38, 11, 3, 2
2019/5/20, 51, 35, 54, 15, 4, 3
2019/5/21, 47, 49, 79, 30, 7, 3
2019/5/22, 74, 63, 119, 37, 7, 5
2019/5/23, 112, 66, 125, 41, 9, 5
2019/5/24, 120, 57, 103, 31, 7, 5
2019/5/25, 110, 45, 76, 17, 6, 3
2019/5/26, 77, 34, 55, 11, 5, 3
2019/5/27, 51, 27, 48, 12, 3, 3
2019/5/28, 43, 32, 65, 22, 5, 4
2019/5/29, 59, 29, 58, 17, 6, 4
2019/5/30, 53, 30, 76, 18, 5, 3
2019/5/31, 62, 40, 72, 21, 5, 3
2019/6/1, 78, 39, 83, 20, 6, 4
2019/6/2, 80, 49, 92, 30, 8, 5
2019/6/3, 106, 45, 56, 26, 9, 3
2019/6/4, 100, 49, 91, 26, 8, 3
2019/6/5, 91, 49, 68, 18, 10, 3
2019/6/6, 112, 18, 55, 21, 6, 3
2019/6/7, 41, 32, 51, 15, 5, 3
2019/6/8, 60, 27, 47, 9, 5, 2
2019/6/9, 57, 22, 44, 12, 5, 2
2019/6/10, 45, 29, 43, 14, 6, 3
2019/6/11, 55, 37, 49, 19, 7, 3
2019/6/12, 73, 41, 45, 25, 8, 3
2019/6/13, 69, 39, 35, 34, 7, 3
2019/6/14, 80, 33, 63, 12, 4, 3
2019/6/15, 70, 31, 57, 10, 4, 3
2019/6/16, 64, 30, 52, 15, 5, 3
2019/6/17, 57, 45, 43, 31, 6, 4
2019/6/18, 92, 52, 63, 24, 7, 4
2019/6/19, 129, , , , , 
2019/6/21, 90, 25, 45, 11, 6, 3
2019/6/22, 50, 20, 43, 10, 4, 3
2019/6/23, 42, 29, 50, 19, 6, 4
2019/6/24, 59, 33, 57, 26, 6, 3
2019/6/25, 72, 27, 26, 33, 5, 4
2019/6/26, 65, 18, 12, 15, 5, 2
2019/6/27, 35, 29, 36, 16, 6, 3
2019/6/28, 68, 25, 28, 20, 3, 3
2019/6/29, 58, 22, 43, 9, 4, 4
2019/6/30, 48, 49, 40, 24, 6, 5
2019/1/1, 62, 34, 28, 17, 5, 3
2019/1/2, 52, 33, 27, 22, 5, 3
2019/1/3, 53, 45, 15, 41, 9, 5
2019/1/4, 77, 69, 35, 20, 8, 5
2019/1/5, 117, 58, 28, 21, 5, 4
2019/1/6, 91, 51, 28, 25, 5, 4
2019/1/7, 79, 62, 27, 20, 8, 5
2019/1/8, 110, 49, 22, 22, 7, 4
2019/1/9, 60, 41, 26, 26, 6, 3
2019/1/10, 65, 59, 20, 28, 6, 4
2019/1/11, 100, 54, 20, 27, 6, 4
2019/1/12, 109, 74, 33, 23, 6, 5
2019/1/13, 149, 75, 23, 34, 5, 6
2019/1/14, 142, 77, 35, 26, 8, 6
2019/1/15, 141, 48, 27, 14, 5, 3
2019/1/16, 54, 40, 29, 14, 5, 3
2019/1/17, 66, 55, 26, 27, 7, 5
2019/1/18, 90, 69, 18, 44, 12, 8
2019/1/19, 132, 50, 35, 11, 6, 3
2019/1/20, 95, 37, 28, 11, 5, 2
2019/1/21, 45, 55, 32, 28, 7, 5
2019/1/22, 85, 79, 33, 33, 8, 7
2019/1/23, 142, 52, 27, 27, 6, 4
2019/1/24, 74, 48, 27, 29, 8, 4
2019/1/25, 71, 56, 27, 13, 5, 3
2019/1/26, 64, 41, 29, 24, 5, 5
2019/1/27, 63, 61, 33, 30, 5, 5
2019/1/28, 81, 83, 25, 32, 7, 4
2019/1/29, 69, 66, 26, 45, 9, 6
2019/1/30, 98, 53, 30, 22, 5, 4
2019/1/31, 106, 40, 26, 13, 2, 3
2019/2/1, 55, 49, 31, 26, 4, 5
2019/2/2, 88, 45, 32, 29, 3, 6
2019/2/3, 90, 64, 32, 7, 3, 3
2019/2/4, 68, 66, 33, 21, 4, 4
2019/2/5, 69, 55, 34, 29, 6, 4
2019/2/6, 72, 53, 31, 23, 4, 5
2019/2/7, 84, 37, 25, 21, 4, 3
2019/2/8, 54, 40, 30, 17, 3, 3
2019/2/9, 61, 37, 22, 14, 3, 3
2019/2/10, 64, 39, 30, 15, 3, 3
2019/2/11, 59, 50, 35, 24, 5, 4
2019/2/12, 94, 66, 37, 22, 4, 5
2019/2/13, 130, 46, 29, 24, 4, 4
2019/2/14, 89, 48, 29, 29, 5, 4
2019/2/15, 95, 54, 33, 9, 2, 5
2019/2/16, 100, 46, 34, 16, 3, 5
2019/2/17, 93, 42, 21, 33, 5, 4
2019/2/18, 73, 38, 11, 34, 4, 4
2019/2/19, 87, 40, 37, 17, 3, 4
2019/2/20, 93, 64, 34, 31, 10, 6
2019/2/21, 143, 62, 35, 42, 7, 5
2019/2/22, 136, 46, 37, 28, 4, 5
2019/2/23, 95, 46, 41, 26, 5, 4
2019/2/24, 85, 60, 45, 31, 5, 5
2019/2/25, 114, 67, 45, 29, 5, 6
2019/2/26, 136, 44, 34, 38, 6, 4
2019/2/27, 81, 55, 35, 32, 5, 4
2019/2/28, 114, 69, 47, 30, 5, 5
2019/3/1, 139, 69, 47, 30, 7, 5
2019/3/2, 129, 36, 40, 17, 6, 2
2019/3/3, 72, 37, 38, 23, 4, 4
2019/3/4, 66, 69, 51, 34, 7, 5
2019/3/5, 131, 75, 35, 36, 6, 6
2019/3/6, 153, 65, 39, 25, 5, 4
2019/3/7, 132, 55, 40, 32, 6, 5
2019/3/8, 107, 48, 46, 31, 5, 5
2019/3/9, 96, 21, 34, 16, 3, 3
2019/3/10, 51, 36, 36, 23, 4, 4
2019/3/11, 70, 49, 43, 16, 3, 4
2019/3/12, 91, 37, 33, 8, 2, 2
2019/3/13, 41, 38, 40, 22, 4, 3
2019/3/14, 48, 46, 38, 25, 3, 4
2019/3/15, 77, 32, 40, 14, 2, 3
2019/3/16, 62, 44, 41, 17, 3, 3
2019/3/17, 71, 51, 41, 28, 5, 4
2019/3/18, 74, 50, 61, 29, 6, 4
2019/3/19, 86, 64, 38, 43, 8, 5
2019/3/20, 126, 26, 43, 8, 3, 3
2019/3/21, 51, 50, 50, 13, 3, 3
2019/3/22, 105, 38, 41, 7, 3, 2
2019/3/23, 53, 30, 42, 8, 4, 3
2019/3/24, 54, 51, 47, 26, 5, 4
2019/3/25, 98, 64, 36, 39, 7, 5
2019/3/26, 139, , , , , 
2019/3/28, 96, 59, 49, 27, 7, 4
2019/3/29, 93, 51, 47, 14, 5, 4
2019/3/30, 93, 34, 42, 4, 3, 3
2019/3/31, 60, 33, 43, 8, 3, 3
2018/10/1, 34, 26, 43, 26, 6, 4
2018/10/2, 46, 38, 57, 28, 7, 4
2018/10/3, 62, 29, 48, 24, 7, 4
2018/10/4, 54, 12, 36, 25, 5, 3
2018/10/5, 29, 14, 33, 8, 6, 3
2018/10/6, 21, 26, 37, 16, 6, 3
2018/10/7, 42, 32, 41, 22, 5, 3
2018/10/8, 54, 41, 34, 29, 8, 3
2018/10/9, 67, 38, 37, 20, 7, 3
2018/10/10, 69, 22, 31, 13, 6, 2
2018/10/11, 46, 31, 32, 24, 7, 3
2018/10/12, 56, 33, 34, 26, 7, 4
2018/10/13, 65, 25, 43, 22, 7, 3
2018/10/14, 53, 51, 58, 33, 6, 4
2018/10/15, 94, 74, 34, 35, 7, 6
2018/10/16, 150, 66, 45, 33, 8, 5
2018/10/17, 131, 37, 42, 23, 8, 3
2018/10/18, 71, 20, 33, 18, 6, 3
2018/10/19, 30, 29, 34, 27, 7, 4
2018/10/20, 52, 33, 39, 26, 7, 4
2018/10/21, 65, 43, 29, 35, 7, 5
2018/10/22, 74, 44, 37, 37, 9, 5
2018/10/23, 80, 57, 41, 31, 7, 4
2018/10/24, 83, 57, 44, 39, 7, 4
2018/10/25, 90, 54, 27, 38, 9, 5
2018/10/26, 95, 31, 33, 7, 5, 2
2018/10/27, 39, 32, 45, 13, 7, 3
2018/10/28, 44, 31, 39, 16, 7, 4
2018/10/29, 47, 28, 26, 14, 6, 3
2018/10/30, 46, 30, 30, 23, 6, 4
2018/10/31, 56, 43, 29, 28, 7, 4
2018/11/1, 78, 47, 31, 40, 8, 5
2018/11/2, 85, 49, 39, 39, 7, 5
2018/11/3, 93, 48, 44, 35, 6, 5
2018/11/4, 91, 53, 46, 44, 8, 5
2018/11/5, 100, 52, 38, 39, 8, 5
2018/11/6, 107, 50, 36, 37, 7, 5
2018/11/7, 90, 41, 32, 29, 6, 5
2018/11/8, 84, 32, 32, 16, 7, 5
2018/11/9, 59, 56, 34, 33, 8, 5
2018/11/10, 94, 56, 44, 28, 7, 6
2018/11/11, 97, 47, 33, 21, 7, 5
2018/11/12, 97, 26, 30, 25, 4, 4
2018/11/13, 52, 28, 32, 28, 8, 4
2018/11/14, 59, 39, 24, 31, 7, 5
2018/11/15, 71, 53, 15, 37, 8, 5
2018/11/16, 100, 57, 29, 28, 7, 5
2018/11/17, 119, 43, 19, 24, 7, 4
2018/11/18, 83, 56, 31, 27, 6, 5
2018/11/19, 90, 61, 28, 35, 8, 5
2018/11/20, 89, 71, 12, 47, 11, 7
2018/11/21, 122, 44, 28, 22, 6, 3
2018/11/22, 59, 42, 27, 31, 6, 5
2018/11/23, 60, 54, 7, 40, 10, 7
2018/11/24, 97, 52, 26, 29, 5, 6
2018/11/25, 109, 61, 22, 41, 8, 7
2018/11/26, 121, 65, 29, 45, 9, 8
2018/11/27, 131, 116, 27, 37, 8, 7
2018/11/28, 134, 92, 14, 39, 8, 6
2018/11/29, 110, 120, 23, 46, 11, 8
2018/11/30, 139, 84, 27, 33, 8, 5
2018/12/1, 107, 62, 33, 34, 7, 6
2018/12/2, 98, 63, 11, 39, 10, 8
2018/12/3, 126, 45, 27, 23, 8, 6
2018/12/4, 82, 55, 26, 20, 7, 3
2018/12/5, 63, 36, 18, 22, 6, 3
2018/12/6, 59, 30, 24, 10, 6, 3
2018/12/7, 45, 24, 23, 13, 5, 3
2018/12/8, 48, 21, 24, 13, 6, 3
2018/12/9, 41, 40, 16, 30, 8, 5
2018/12/10, 64, 44, 10, 33, 8, 5
2018/12/11, 77, 43, 26, 19, 7, 4
2018/12/12, 74, 44, 27, 22, 8, 4
2018/12/13, 75, 39, 25, 20, 6, 3
2018/12/14, 55, 38, 20, 30, 7, 5
2018/12/15, 69, 51, 8, 34, 9, 7
2018/12/16, 93, 60, 23, 33, 6, 7
2018/12/17, 109, 52, 24, 31, 9, 6
2018/12/18, 76, 75, 31, 45, 14, 11
2018/12/19, 118, 99, 8, 58, 12, 12
2018/12/20, 164, 99, 8, 57, 11, 12
2018/12/21, 167, 73, 31, 40, 9, 8
2018/12/22, 133, 49, 33, 20, 7, 5
2018/12/23, 88, 48, 27, 15, 8, 3
2018/12/24, 58, , , , , 
2018/12/27, 26, 31, 26, 12, 5, 3
2018/12/28, 42, 36, 27, 12, 5, 3
2018/12/29, 42, 27, 27, 14, 6, 3
2018/12/30, 40, , , , , 
2018/7/1, 45, 27, 20, 18, 9, 3
2018/7/2, 53, 17, 13, 11, 7, 3
2018/7/3, 21, 23, 37, 17, 8, 3
2018/7/4, 43, 32, 23, 24, 7, 3
2018/7/5, 73, 14, 20, 15, 7, 3
2018/7/6, 24, 21, 26, 12, 4, 3
2018/7/7, 29, 17, 24, 9, 6, 3
2018/7/8, 33, 21, 17, 22, 7, 3
2018/7/9, 43, 40, 36, 31, 9, 4
2018/7/10, 76, 35, 21, 25, 8, 4
2018/7/11, 69, 32, 35, 20, 8, 3
2018/7/12, 62, 43, 60, 24, 8, 4
2018/7/13, 84, 44, 68, 25, 10, 5
2018/7/14, 93, 47, 80, 22, 9, 5
2018/7/15, 100, 50, 47, 28, 12, 5
2018/7/16, 113, 53, 71, 27, 11, 4
2018/7/17, 124, 49, 83, 26, 12, 4
2018/7/18, 111, 69, 96, 30, 11, 5
2018/7/19, 146, 65, 104, 31, 10, 5
2018/7/20, 145, 50, 45, 21, 8, 3
2018/7/21, 84, 40, 28, 16, 8, 3
2018/7/22, 51, 44, 44, 19, 9, 4
2018/7/23, 56, 46, 50, 23, 9, 3
2018/7/24, 65, 52, 67, 21, 9, 4
2018/7/25, 73, 50, 106, 25, 10, 5
2018/7/26, 106, 54, 92, 29, 9, 4
2018/7/27, 124, 48, 41, 18, 8, 4
2018/7/28, 97, 22, 27, 8, 7, 3
2018/7/29, 46, 21, 38, 13, 6, 4
2018/7/30, 41, 22, 40, 18, 7, 3
2018/7/31, 49, 22, 41, 16, 7, 3
2018/8/1, 47, 23, 34, 17, 10, 3
2018/8/2, 51, 29, 41, 16, 8, 3
2018/8/3, 61, 35, 51, 15, 8, 4
2018/8/4, 68, 33, 41, 12, 6, 3
2018/8/5, 65, 36, 58, 18, 7, 3
2018/8/6, 74, 28, 47, 15, 7, 3
2018/8/7, 50, 30, 59, 23, 9, 3
2018/8/8, 54, 38, 73, 21, 10, 3
2018/8/9, 66, 32, 21, 22, 6, 4
2018/8/10, 59, 23, 25, 16, 7, 2
2018/8/11, 48, 30, 39, 14, 6, 2
2018/8/12, 57, 35, 26, 18, 8, 3
2018/8/13, 56, 26, 38, 22, 7, 2
2018/8/14, 48, 24, 33, 16, 7, 2
2018/8/15, 45, 27, 27, 16, 7, 2
2018/8/16, 45, 27, 32, 14, 7, 2
2018/8/17, 29, 26, 40, 16, 8, 2
2018/8/18, 36, 24, 65, 16, 9, 3
2018/8/19, 46, 46, 101, 27, 9, 3
2018/8/20, 78, 48, 48, 34, 10, 3
2018/8/21, 90, 21, 19, 10, 5, 1
2018/8/22, 31, 19, 20, 9, 5, 1
2018/8/23, 30, 27, 27, 9, 6, 2
2018/8/24, 36, 32, 36, 23, 8, 5
2018/8/25, 64, 32, 16, 18, 6, 3
2018/8/26, 50, 27, 11, 20, 8, 2
2018/8/27, 51, 30, 27, 20, 9, 3
2018/8/28, 57, 27, 18, 15, 9, 2
2018/8/29, 56, 21, 25, 15, 7, 2
2018/8/30, 42, 23, 12, 22, 6, 3
2018/8/31, 39, 21, 37, 20, 6, 3
2018/9/1, 38, 22, 33, 15, 6, 3
2018/9/2, 34, 28, 10, 21, 8, 3
2018/9/3, 56, 28, 52, 17, 7, 2
2018/9/4, 38, 31, 53, 19, 6, 3
2018/9/5, 51, 38, 37, 32, 9, 4
2018/9/6, 62, 35, 48, 26, 7, 4
2018/9/7, 66, 37, 35, 18, 7, 4
2018/9/8, 57, 26, 41, 12, 6, 4
2018/9/9, 50, 21, 37, 17, 6, 2
2018/9/10, 34, 23, 38, 15, 7, 2
2018/9/11, 33, 26, 37, 18, 7, 3
2018/9/12, 45, 31, 32, 30, 5, 4
2018/9/13, 55, 18, 29, 29, 6, 3
2018/9/14, 40, 25, 32, 27, 6, 4
2018/9/15, 45, 36, 40, 19, 7, 3
2018/9/16, 69, 40, 49, 24, 5, 4
2018/9/17, 76, 54, 76, 34, 9, 5
2018/9/18, 103, 59, 46, 33, 8, 5
2018/9/19, 117, 26, 41, 23, 6, 3
2018/9/20, 57, 24, 36, 26, 6, 3
2018/9/21, 37, 28, 42, 21, 7, 3
2018/9/22, 48, 44, 54, 23, 8, 4
2018/9/23, 69, 31, 41, 15, 7, 4
2018/9/24, 51, 20, 39, 14, 6, 3
2018/9/25, 43, 17, 33, 9, 6, 2
2018/9/26, 29, 17, 35, 13, 4, 3
2018/9/27, 25, 18, 34, 23, 8, 3
2018/9/28, 31, 20, 31, 24, 6, 3
2018/9/29, 44, 20, 44, 8, 5, 2
2018/9/30, 36, 20, 36, 9, 6, 2
2018/4/1, 90, 51, 38, 25, 7, 4
2018/4/2, 74, 41, 35, 24, 6, 4
2018/4/3, 60, 32, 31, 26, 6, 3
2018/4/4, 46, 28, 34, 24, 6, 3
2018/4/5, 49, 56, 42, 16, 4, 4
2018/4/6, 62, 46, 41, 8, 5, 3
2018/4/7, 63, 43, 58, 10, 5, 4
2018/4/8, 55, 60, 60, 26, 7, 5
2018/4/9, 81, 50, 50, 30, 6, 5
2018/4/10, 72, 48, 50, 15, 5, 3
2018/4/11, 57, 38, 48, 29, 8, 4
2018/4/12, 46, 42, 42, 28, 6, 4
2018/4/13, 48, 33, 39, 27, 6, 5
2018/4/14, 54, 111, 38, 11, 4, 4
2018/4/15, 83, 66, 38, 18, 9, 4
2018/4/16, 68, 79, 41, 29, 8, 4
2018/4/17, 77, 78, 56, 34, 7, 5
2018/4/18, 92, 62, 52, 45, 10, 6
2018/4/19, 88, 67, 86, 49, 12, 6
2018/4/20, 105, 65, 52, 33, 12, 5
2018/4/21, 103, 51, 43, 26, 9, 4
2018/4/22, 82, 29, 42, 26, 5, 4
2018/4/23, 58, 14, 43, 23, 4, 4
2018/4/24, 32, 34, 47, 29, 6, 4
2018/4/25, 63, 51, 55, 44, 11, 5
2018/4/26, 106, 53, 73, 34, 8, 5
2018/4/27, 89, 52, 70, 32, 9, 4
2018/4/28, 86, 59, 92, 23, 6, 5
2018/4/29, 124, 54, 63, 28, 6, 5
2018/4/30, 112, 53, 55, 35, 11, 5
2018/5/1, 114, 58, 42, 33, 9, 5
2018/5/2, 76, 44, 47, 11, 6, 3
2018/5/3, 46, 43, 52, 19, 6, 4
2018/5/4, 59, 37, 76, 21, 8, 4
2018/5/5, 61, 31, 69, 25, 6, 4
2018/5/6, 56, 21, 44, 31, 5, 5
2018/5/7, 51, 22, 48, 20, 5, 4
2018/5/8, 44, 28, 40, 19, 5, 4
2018/5/9, 53, 49, 60, 25, 7, 4
2018/5/10, 85, 44, 60, 28, 7, 4
2018/5/11, 84, 48, 40, 31, 12, 4
2018/5/12, 84, 25, 44, 17, 6, 4
2018/5/13, 44, 51, 81, 28, 8, 5
2018/5/14, 104, 62, 78, 37, 10, 7
2018/5/15, 124, 40, 28, 24, 6, 4
2018/5/16, 79, 27, 13, 20, 6, 3
2018/5/17, 54, 26, 25, 20, 7, 3
2018/5/18, 52, 22, 43, 12, 6, 4
2018/5/19, 37, 17, 42, 9, 6, 3
2018/5/20, 26, 28, 47, 16, 5, 3
2018/5/21, 47, 32, 49, 21, 7, 4
2018/5/22, 61, 29, 56, 19, 7, 3
2018/5/23, 49, 58, 75, 33, 9, 5
2018/5/24, 75, 62, 76, 30, 8, 5
2018/5/25, 82, 56, 83, 29, 11, 4
2018/5/26, 80, 57, 67, 23, 11, 4
2018/5/27, 100, 52, 36, 36, 9, 4
2018/5/28, 99, 55, 61, 32, 10, 4
2018/5/29, 113, 51, 56, 26, 10, 4
2018/5/30, 100, 47, 68, 23, 8, 4
2018/5/31, 81, 50, 92, 33, 9, 5
2018/6/1, 91, 50, 119, 28, 9, 5
2018/6/2, 93, 56, 106, 24, 11, 6
2018/6/3, 117, 48, 69, 24, 10, 4
2018/6/4, 92, 46, 35, 30, 9, 5
2018/6/5, 86, 56, 95, 20, 9, 4
2018/6/6, 127, 62, 89, 26, 10, 5
2018/6/7, 141, 62, 102, 29, 10, 5
2018/6/8, 140, 38, 55, 17, 7, 4
2018/6/9, 73, 21, 43, 8, 6, 3
